BBY,Best Buy Co Inc,20120410,Best Buy CEO steps down ,Best Buy Co Inc Chief Executive Brian Dunn has resigned after 28 years with the world's largest consumer electronics retail chain  which said it has formed a search committee to look for a new CEO. | Video ,normal
BBY,Best Buy Co Inc,20120410,UPDATE 1-Best Buy CEO resigns ,April 10 Best Buy Co said on Tuesday Chief Executive Brian Dunn has resigned from the world's largest consumer electronics chain.,normal
BBY,Best Buy Co Inc,20120411,BofA replacing CIO with consumer banking executive ,Bank of America Corp's  chief information officer is leaving the company and will be replaced by a consumer banking executive  the bank said on Tuesday.,topStory
BBY,Best Buy Co Inc,20120411,BofA replacing CIO with consumer banking executive ,April 11 Bank of America Corp's chief information officer is leaving the company and will be replaced by a consumer banking executive  the bank said on Tuesday.,normal
BBY,Best Buy Co Inc,20120411,Best Buy board still probing ex-CEO's conduct ,Best Buy Co Inc's  board is still looking into the personal conduct of the retailer's former chief executive even though he already left the company  a spokesman for the board said on Wednesday.,normal
BBY,Best Buy Co Inc,20120411,UPDATE 1-Best Buy board still probing ex-CEO's conduct ,April 11 Best Buy Co Inc's board is still looking into the personal conduct of the retailer's former chief executive even though he already left the company  a spokesman for the board said on Wednesday.,normal
BBY,Best Buy Co Inc,20120411,Terms of Best Buy CEO's resignation being finalized ,NEW YORK  April 11 Best Buy Co Inc said the terms of its chief executive's resignation were still being finalized.,normal
BBY,Best Buy Co Inc,20120411,Best Buy CEO resigns during personal conduct probe ,Best Buy Co Chief Executive Brian Dunn suddenly resigned from the company during an investigation into allegations of personal misconduct  the electronics retailer said on Tuesday. | Video ,normal
BBY,Best Buy Co Inc,20120411,Best Buy CEO resigns during personal conduct probe ,Best Buy Co Chief Executive Brian Dunn suddenly resigned from the company during an investigation into allegations of personal misconduct  the electronics retailer confirmed on Tuesday. | Video ,normal
BBY,Best Buy Co Inc,20120412,Best Buy to take 6-9 months to name new CEO ,NEW YORK Best Buy Co's  board expects to take six to nine months to find a permanent replacement for CEO Brian Dunn  who resigned abruptly earlier this week.,topStory
BBY,Best Buy Co Inc,20120412,UPDATE 1-Best Buy creates CEO search committee ,NEW YORK  April 12 Best Buy Co's board is creating a committee to run 	 the search for a new chief executive  and expects to take six to nine months to find a permanent replacement for CEO Brian Dunn  who resigned abruptly earlier this week.,normal
BBY,Best Buy Co Inc,20120412,CORRECTED-BRIEF-Best Buy board launches CEO search process ,April 12    April 12 Best Buy Co Inc :  * Board launches CEO search process  * Says search is expected to take six to nine months to complete.  * Board is creating a committee to run a global search process to identify a chief executive officer  * Best Buy co-six search firms will be interviewed and the final search firm partner will be selected in the next few weeks  * Says search committee headed by Kathy J. Higgins Victor in her role as chairwoman of the nominating com,normal
BBY,Best Buy Co Inc,20120413,Analysis: Wanted at Best Buy: An outsider with gumption ,NEW YORK In order to regain Wall Street's confidence  Best Buy Co Inc  will likely have to pick an outsider to run the world's largest consumer electronics retailer for the first time in its 46-year history.,topStory
BBY,Best Buy Co Inc,20120414,Best Buy gives details on U.S. store closures ,April 14 Best Buy said it will shutter 42 more stores in 20 states as part of a previously announced plan close a total of 50 of its largest stores in the United States.,topStory
BBY,Best Buy Co Inc,20120415,Analysis: Wanted at Best Buy: An outsider with gumption ,NEW YORK In order to regain Wall Street's confidence  Best Buy Co Inc  will likely have to pick an outsider to run the world's largest consumer electronics retailer for the first time in its 46-year history.,topStory
BBY,Best Buy Co Inc,20120416,TEXT-Fitch affirms Best Buy's 'BBB-' at IDR;outlook to negative ,Apr 16 - Fitch Ratings has affirmed its Issuer Default Rating 	 (IDR) on Best Buy Co.  Inc. (Best Buy) at 'BBB-' and revised the Rating Outlook 	 to Negative from Stable. As of March 3  2012  Best Buy had $2.2 billion of debt 	 outstanding. A full list of rating actions appears at the end of this press 	 release.,topStory
BBY,Best Buy Co Inc,20120419,Analysis: Best Buy not a good buy to value investors ,NEW YORK In an ideal world  Best Buy  would be a value investor's dream come true. But in the real world of transparency and retailing twists and turns  it just isn't.,topStory
BBY,Best Buy Co Inc,20120420,UPDATE 1-Best Buy names CEO search committee ,April 20 Best Buy Co Inc on Friday named the board members that will search for the electronics retailer's next chief executive.,topStory
BBY,Best Buy Co Inc,20120430,Data points to weaker economic momentum ,WASHINGTON The U.S. economy appeared to downshift as it entered the second quarter  with consumers increasing their spending only modestly last month and a gauge of business activity in the Midwest falling sharply in April.,topStory
BBY,Best Buy Co Inc,20120503,Best Buy's marketing chief has resigned: spokesman ,CHICAGO  May 3 Best Buy Co Chief Marketing Officer Barry Judge resigned from the world's largest consumer electronics chain earlier this week  a spokesman said.,topStory
BBY,Best Buy Co Inc,20120509,UPDATE 2-Carphone Warehouse eyes international tie-ups ,LONDON  May 9 Carphone Warehouse  Europe's biggest independent mobile phone retailer  said it is seeking international partners to expand outside its core markets in Britain and France where consumers are under pressure and economic growth is muted.,topStory
BBY,Best Buy Co Inc,20120510,Best Buy widens probe of former CEO: report ,Best Buy Co Inc  has expanded the probe into the personal conduct of its former chief executive  and is now investigating whether senior officials at the world's largest consumer electronics chain failed to report allegations about the ex-CEO to its board  the Minneapolis Star Tribune reported on Thursday.,topStory
BBY,Best Buy Co Inc,20120510,Best Buy widens probe of former CEO -report ,* Investigators checking if execs failed to report allegations -newspaper,normal
BBY,Best Buy Co Inc,20120514,CEO probe forces Best Buy founder out as chairman ,Best Buy Co Inc founder Richard Schulze is stepping down as chairman after he failed to tell the board that a former chief executive had an improper relationship with a female employee  the electronics retailer said on Monday.,topStory
BBY,Best Buy Co Inc,20120514,UPDATE 4-CEO probe forces Best Buy founder out as chairman ,* Schulze failed to inform audit committee about Dunn allegations-probe,normal
BBY,Best Buy Co Inc,20120514,Best Buy-former CEO had relationship with employee ,May 14 Best Buy Co Inc said that former Chief Executive Officer Brian Dunn violated company policy by engaging in an extremely close personal relationship with a female employee and that the chairman of the board acted inappropriately when he failed to bring the matter to the audit committee when he first learned about it.,normal
BBY,Best Buy Co Inc,20120521,Best Buy picks Spencer Stuart to run CEO search ,NEW YORK Best Buy Co Inc   the world's largest consumer electronics chain  said it has selected headhunter Spencer Stuart Inc to conduct the search for a new chief executive.,topStory
BBY,Best Buy Co Inc,20120521,UPDATE 3-Best Buy picks Spencer Stuart to run CEO search ,NEW YORK  May 21 Best Buy Co Inc  the world's largest consumer electronics chain  said it has selected headhunter Spencer Stuart Inc to conduct the search for a new chief executive.,normal
BBY,Best Buy Co Inc,20120521,Best Buy picks Spencer Stuart to run CEO search ,NEW YORK Best Buy Co Inc   the world's largest consumer electronics chain  said it has selected headhunter Spencer Stuart Inc to conduct the search for a new chief executive.,normal
BBY,Best Buy Co Inc,20120522,Wall Street ends flat after late volatility ,NEW YORK Stocks closed mostly flat on Tuesday after volatility late in the session  with weakness in materials and energy shares offsetting strength in financials. | Video ,topStory
BBY,Best Buy Co Inc,20120522,BESTBUY/BRIEF (URGENT) ,May 22 Best Buy Co Inc :  * Moodys says Best buys first quarter performance has no impact on ratings or,normal
BBY,Best Buy Co Inc,20120522,Best Buy vows to change tack; mum on CEO search ,NEW YORK Best Buy Co Inc's  interim chief executive said on Tuesday the world's largest consumer electronics chain needed to "change substantially" to fend off online and discount rivals  but offered little in the way of details.,normal
BBY,Best Buy Co Inc,20120522,UPDATE 4-Best Buy vows to change tack; mum on CEO search ,* Same-store sales off 5.3 pct in quarter vs view off 2.7 pct,normal
BBY,Best Buy Co Inc,20120522,US STOCKS-Wall St set for flat open; Facebook down premarket ,* Facebook shares down more than 3 pct in premarket trade,normal
BBY,Best Buy Co Inc,20120522,US STOCKS-Futures turn higher after Best Buy results ,NEW YORK  May 22 U.S. stock index futures rose on Tuesday  erasing earlier losses  after shares of No. 1 consumer electronics chain Best Buy jumped following earnings and revenue that topped expectations.,normal
BBY,Best Buy Co Inc,20120601,Exclusive: Dell talks with Quest break down: sources ,Negotiations for Dell Inc to acquire Quest Software Inc have broken off but lower-level representatives from both companies remain in touch  two sources familiar with the matter said.,topStory
BBY,Best Buy Co Inc,20120607,Best Buy founder resigns  puts large stake in play ,Best Buy Co Inc founder and chairman Richard Schulze resigned from the retailer's board on Thursday and said he was exploring options for his 20.1 percent ownership stake  a move seen as a possible precursor of a Schulze-led private takeover.,topStory
BBY,Best Buy Co Inc,20120607,MARKET PULSE: U.S. stocks on the move: Best Buy  Navistar ,June 7 Some U.S. stocks on the move on Thursday:,normal
BBY,Best Buy Co Inc,20120607,UPDATE 3-Best Buy founder resigns  puts large stake in play ,* Shares fall as much as 8.5 pct   (Adds analyst comments  company details  updates stock price),normal
BBY,Best Buy Co Inc,20120607,MARKET PULSE: U.S. stocks on the move: Best Buy  Navistar  Smucker ,June 7 Some U.S. stocks on the move on Thursday:,normal
BBY,Best Buy Co Inc,20120607,Best Buy founder resigns  mulls options for stake ,June 7 Best Buy Co Inc founder Richard Schulze said on Thursday that he is immediately resigning from his role of chairman and as a director board as he explores all options for his 20.1 percent stake in the company.,normal
BBY,Best Buy Co Inc,20120612,Dell to dole out more cash  corporate push quickens ,SAN FRANCISCO Dell Inc aims to raise its target on dividends and share buybacks to 20 to 35 percent of free cash flow  saying its corporate software and services business is on track to grow by an average of 10 percent annually until fiscal 2016.,topStory
BBY,Best Buy Co Inc,20120613,TEXT-Fitch: Best buy LBO rumors abound  but hurdles evident ,June 13 - Fitch Ratings believes market speculation surrounding 	 a potential Best Buy leveraged buyout (LBO) is notable  although we believe 	 significant challenges would stand in the way of consummating such a deal.,topStory
BBY,Best Buy Co Inc,20120613,Dell to dole out more cash  corporate push quickens ,SAN FRANCISCO Dell Inc aims to raise its target on dividends and share buybacks to 20 to 35 percent of free cash flow  saying its corporate software and services business is on track to grow by an average of 10 percent annually until fiscal 2016.,normal
BBY,Best Buy Co Inc,20120621,Best Buy vows to slim down  tackle "showrooming" ,Best Buy Co Inc's  acting CEO promised on Thursday to tackle the unwieldy size of the world's largest consumer electronics chain  just months after investors gave a thumbs-down to its restructuring efforts.,topStory
BBY,Best Buy Co Inc,20120621,Best Buy vows to slim down  tackle 'showrooming' ,Best Buy Co Inc's  acting CEO promised to tackle the unwieldy size of the world's largest consumer electronics chain  just months after investors gave a thumbs-down to its restructuring efforts so far.,normal
BBY,Best Buy Co Inc,20120621,UPDATE 1-Best Buy vows to slim down  tackle 'showrooming' ,* Ending practice of "showrooming" is top priority -interim CEO,normal
BBY,Best Buy Co Inc,20120621,Best Buy raises quarterly dividend 6 percent ,June 21 Best Buy Co Inc said it will raise its quarterly cash dividend by 6 percent to 17 cents a share  consistent with the increase in each of the prior three years.,normal
BBY,Best Buy Co Inc,20120626,UPDATE 2-Best Buy founder works with Credit Suisse on options-sources ,NEW YORK  June 26 Best Buy Co Inc  founder Richard Schulze is working with banks including Credit Suisse to explore a potential private takeover of the world's largest consumer electronics retailer  three sources close to the matter said on Tuesday.,topStory
BBY,Best Buy Co Inc,20120626,Best Buy founder works with Credit Suisse on options: sources ,NEW YORK Best Buy Co Inc  founder Richard Schulze is working with Credit Suisse  to explore options for his 20.1 percent ownership stake in the company  including the possibility of a buyout  sources familiar with the situation said.,normal
BBY,Best Buy Co Inc,20120626,Best Buy founder works with Credit Suisse on options-sources ,NEW YORK  June 26 Best Buy Co Inc  founder Richard Schulze is working with Credit Suisse  to explore options for his 20.1 percent ownership stake in the company  including the possibility of a buyout  sources familiar with the situation said.,normal
BBY,Best Buy Co Inc,20120627,TEXT-S&P may still cut Best Buy 'BBB-' rating ,Overview      -- U.S. consumer electronics retailer Best Buy's founder and largest shareholder  Richard Schulze  is exploring various options  including taking the company private.       -- We believe that Best Buy's credit profile would weaken materially  because such a transaction would add substantial amounts of debt and hinder  cash flow protection.      -- Our 'BBB-' rating on Best Buy currently remains on CreditWatch with  negative implications.       -- The CreditWatch listing reflects th,topStory
BBY,Best Buy Co Inc,20120627,Wall Street gains on data  rising oil prices ,NEW YORK Stocks rose on Wednesday as stronger-than-expected economic data helped lift energy stocks  overshadowing concerns a European Union summit will not yield tangible progress in easing the debt crisis. | Video ,normal
BBY,Best Buy Co Inc,20120627,U.S. stock index futures flat; Best Buy eyed ,PARIS  June 27 * U.S. stock index futures pointed to a flat open on Wall Street on Wednesday  with futures for the S&P 500 down 0.02 percent  Dow Jones  futures down 0.05 percent and Nasdaq 100 futures down 0.04 percent at 0918 GMT.,normal
BBY,Best Buy Co Inc,20120702,No bid soon by Best Buy ex-chairman: source ,Best Buy Co Inc's  former Chairman Richard Schulze is not expected to present a buyout or other proposal to the company's board anytime soon  a person familiar with the situation said  putting a damper on market expectations that a move might be imminent.,topStory
BBY,Best Buy Co Inc,20120702,No bid by Best Buy ex-chairman to come soon: source ,NEW YORK Best Buy Co Inc's  former Chairman Richard Schulze is not expected to present a buyout or other proposal to the company's board anytime soon  a person familiar with the situation said.,normal
BBY,Best Buy Co Inc,20120702,No bid by Best Buy ex-chairman to come soon-source ,NEW YORK  July 2 Best Buy Co Inc's  former Chairman Richard Schulze is not expected to present a buyout or other proposal to the company's board anytime soon  a person familiar with the situation said.,normal
BBY,Best Buy Co Inc,20120702,Dell to buy Quest Software for $2.4 billion ,Dell Inc will buy IT management company Quest Software Inc for $2.4 billion to expand its software business and decrease its dependence on the declining personal computer market.,normal
BBY,Best Buy Co Inc,20120703,Best Buy  RadioShack target the back-to-college crowd ,NEW YORK U.S. electronics chains Best Buy  and RadioShack  have spent years trying to court students of all ages in the second-biggest selling season of the year  but this semester they are skipping high school and going straight to college.,topStory
BBY,Best Buy Co Inc,20120703,Best Buy  RadioShack target the back-to-college crowd ,* RadioShack to do social media deals at 18 popular schools,normal
BBY,Best Buy Co Inc,20120706,Best Buy to cut 2 400 jobs  including 600 at Geek Squad ,Struggling electronics retailer Best Buy Co Inc  plans to cut about 2 400 jobs -- 1.4 percent of its workforce -- including 600 Geek Squad technicians  a spokesman for the company confirmed on Friday.,topStory
BBY,Best Buy Co Inc,20120706,REFILE-UPDATE 2-Best Buy to cut 2 400 jobs  including 600 at Geek Squad ,July 6 Struggling electronics retailer Best Buy Co Inc plans to cut about 2 400 jobs -- 1.4 percent of its workforce -- including 600 Geek Squad technicians  a spokesman for the company confirmed on Friday.,normal
BBY,Best Buy Co Inc,20120706,Best Buy to cut 2 400 jobs - source ,July 6 Electronics retailer Best Buy Co Inc  plans to cut about 2 400 jobs  including 600 of its Geek Squad employees  a source familiar with the cuts said.,normal
BBY,Best Buy Co Inc,20120711,Hhgregg shares plunge  drag down Best Buy ,Shares of Hhgregg Inc  lost more than a third of their value on Wednesday and dragged down larger rival Best Buy  as a cut in the appliance and electronics chain's full-year forecast stoked fears that traditional stores were fast losing business to online competitors.,topStory
NAV,Navistar International Corporation,20120104,Oshkosh cast doubt on Icahn's intentions  nominees ,Oshkosh Corp  said in a new letter to shareholders that company executives have met with Carl Icahn "multiple times" and said the billionaire investor "may not be certain of his intentions" for the company.,topStory
